Word	start_frame	end_frame	chunk	interval_id
as	147.0	150.0	2645	21690
far	150.0	153.0	2645	21690
along	153.0	154.0	2645	21690
as	154.0	162.0	2645	21690
she	162.0	166.0	2645	21690
is	166.0	169.0	2645	21690
in	169.0	169.0	2645	21690
the	169.0	172.0	2645	21690
campaign	172.0	177.0	2645	21690
if	177.0	183.0	2645	21690
she	183.0	184.0	2645	21690
wasn't	184.0	189.0	2645	21690
playing	189.0	193.0	2645	21690
the	193.0	195.0	2645	21690
woman	195.0	199.0	2645	21690
card	199.0	205.0	2645	21690
and	205.0	219.0	2645	21690
to	219.0	220.0	2645	21690
that	220.0	223.0	2645	21690
I	223.0	225.0	2645	21690
say	225.0	228.0	2645	21690
bitch	228.0	238.0	2645	21690
please	238.0	308.0	2645	21690
where	0.0	1.0	2646	112103
I	1.0	2.0	2646	112103
don't	2.0	21.0	2646	112103
a	0.0	2.0	2648	110142
little	2.0	5.0	2648	110142
bit	5.0	10.0	2648	110142
and	10.0	26.0	2648	110142
then	26.0	26.0	2648	110142
I	26.0	29.0	2648	110142
am	29.0	32.0	2648	110142
is	32.0	35.0	2648	110142
too	35.0	38.0	2648	110142
close	38.0	41.0	2648	110142
to	41.0	43.0	2648	110142
the	43.0	44.0	2648	110142
backspace	44.0	55.0	2648	110142
thing	55.0	61.0	2648	110142
so	61.0	65.0	2648	110142
I	65.0	70.0	2648	110142
always	70.0	73.0	2648	110142
think	73.0	77.0	2648	110142
I	77.0	79.0	2648	110142
have	79.0	79.0	2648	110142
a	79.0	82.0	2648	110142
word	82.0	86.0	2648	110142
then	86.0	88.0	2648	110142
I	88.0	89.0	2648	110142
looked	89.0	92.0	2648	110142
into	92.0	95.0	2648	110142
it	95.0	97.0	2648	110142
and	97.0	98.0	2648	110142
it	98.0	100.0	2648	110142
isn't	100.0	104.0	2648	110142
there	104.0	110.0	2648	110142
and	110.0	114.0	2648	110142
smoke	0.0	5.0	2649	19775
when	5.0	6.0	2649	19775
you're	6.0	8.0	2649	19775
pregnant	8.0	14.0	2649	19775
so	14.0	14.0	2649	19775
what	14.0	54.0	2649	19775
some	54.0	60.0	2649	19775
shows	60.0	66.0	2649	19775
are	66.0	69.0	2649	19775
gone	69.0	72.0	2649	19775
so	72.0	77.0	2649	19775
long	77.0	81.0	2649	19775
that	81.0	92.0	2649	19775
it	92.0	99.0	2649	19775
band	0.0	7.0	2650	21932
and	7.0	17.0	2650	21932
Shake	17.0	22.0	2650	21932
all	22.0	23.0	2650	21932
the	23.0	25.0	2650	21932
hands	25.0	29.0	2650	21932
of	29.0	31.0	2650	21932
the	31.0	32.0	2650	21932
hands	32.0	37.0	2650	21932
of	37.0	37.0	2650	21932
the	37.0	38.0	2650	21932
band	38.0	43.0	2650	21932
band	43.0	56.0	2650	21932
hands	56.0	65.0	2650	21932
would	0.0	0.0	2651	19048
get	0.0	1.0	2651	19048
an	1.0	4.0	2651	19048
even	4.0	7.0	2651	19048
tan	7.0	10.0	2651	19048
that's	10.0	19.0	2651	19048
why	19.0	21.0	2651	19048
they	21.0	24.0	2651	19048
call	24.0	25.0	2651	19048
it	25.0	28.0	2651	19048
summer	28.0	33.0	2651	19048
salts	33.0	42.0	2651	19048
by	42.0	45.0	2651	19048
the	45.0	46.0	2651	19048
way	46.0	48.0	2651	19048
cuz	48.0	51.0	2651	19048
in	51.0	51.0	2651	19048
the	51.0	52.0	2651	19048
winter	52.0	58.0	2651	19048
it	58.0	64.0	2651	19048
doesn't	64.0	77.0	2651	19048
was	0.0	0.0	2652	21969
so	0.0	13.0	2652	21969
so	13.0	15.0	2652	21969
good	15.0	24.0	2652	21969
that	24.0	25.0	2652	21969
was	25.0	28.0	2652	21969
a	28.0	31.0	2652	21969
boy	31.0	39.0	2652	21969
when	39.0	42.0	2652	21969
they	42.0	45.0	2652	21969
went	45.0	48.0	2652	21969
over	48.0	51.0	2652	21969
the	51.0	52.0	2652	21969
ridge	52.0	55.0	2652	21969
do	55.0	60.0	2652	21969
you	60.0	63.0	2652	21969
know	63.0	81.0	2652	21969
they	81.0	90.0	2652	21969
had	90.0	91.0	2652	21969
a	91.0	100.0	2652	21969
and	0.0	15.0	2653	112211
then	15.0	18.0	2653	112211
you	18.0	20.0	2653	112211
go	20.0	34.0	2653	112211
33rd	0.0	4.0	2654	108238
birthday	4.0	13.0	2654	108238
that	13.0	21.0	2654	108238
is	21.0	22.0	2654	108238
a	22.0	24.0	2654	108238
nice	24.0	30.0	2654	108238
birthday	30.0	33.0	2654	108238
surprise	33.0	36.0	2654	108238
how	36.0	46.0	2654	108238
many	46.0	48.0	2654	108238
people	48.0	52.0	2654	108238
here	52.0	57.0	2654	108238
but	0.0	3.0	2655	19514
there's	3.0	7.0	2655	19514
one	7.0	9.0	2655	19514
rule	9.0	12.0	2655	19514
you	12.0	19.0	2655	19514
rappers	0.0	3.0	2656	25644
get	3.0	5.0	2656	25644
away	5.0	9.0	2656	25644
with	9.0	11.0	2656	25644
it	11.0	12.0	2656	25644
cuz	12.0	15.0	2656	25644
instead	15.0	18.0	2656	25644
of	18.0	23.0	2656	25644
just	23.0	27.0	2656	25644
another	0.0	0.0	2657	25843
woman	0.0	4.0	2657	25843
or	4.0	4.0	2657	25843
something	4.0	9.0	2657	25843
cuz	9.0	10.0	2657	25843
I'm	10.0	12.0	2657	25843
going	12.0	13.0	2657	25843
to	13.0	15.0	2657	25843
lay	15.0	16.0	2657	25843
down	16.0	18.0	2657	25843
right	18.0	22.0	2657	25843
here	22.0	31.0	2657	25843
say	0.0	0.0	2658	112095
hi	0.0	2.0	2658	112095
to	2.0	3.0	2658	112095
everybody	3.0	8.0	2658	112095
he	8.0	26.0	2658	112095
says	26.0	29.0	2658	112095
hi	29.0	32.0	2658	112095
and	32.0	42.0	2658	112095
what's	42.0	63.0	2658	112095
up	63.0	69.0	2658	112095
we	0.0	10.0	2659	106557
got	10.0	13.0	2659	106557
spaghetti	13.0	19.0	2659	106557
sauce	19.0	37.0	2659	106557
on	37.0	40.0	2659	106557
the	40.0	40.0	2659	106557
polar	40.0	46.0	2659	106557
bear	46.0	46.0	2659	106557
disguises	46.0	58.0	2659	106557
why	58.0	79.0	2659	106557
polar	79.0	88.0	2659	106557
bear	88.0	108.0	2659	106557
honk	0.0	0.0	2660	106467
and	0.0	2.0	2660	106467
you	2.0	3.0	2660	106467
go	3.0	5.0	2660	106467
cab	5.0	9.0	2660	106467
nine	9.0	14.0	2660	106467
left	14.0	18.0	2660	106467
now	18.0	42.0	2660	106467
or	42.0	47.0	2660	106467
if	47.0	48.0	2660	106467
you	48.0	50.0	2660	106467
spot	50.0	54.0	2660	106467
George	54.0	59.0	2660	106467
Clooney	59.0	63.0	2660	106467
he's	63.0	66.0	2660	106467
walking	66.0	72.0	2660	106467
down	72.0	74.0	2660	106467
the	74.0	75.0	2660	106467
street	75.0	81.0	2660	106467
or	81.0	83.0	2660	106467
like	83.0	143.0	2660	106467
I	143.0	147.0	2660	106467
used	147.0	153.0	2660	106467
to	153.0	156.0	2660	106467
down	156.0	180.0	2660	106467
to	180.0	182.0	2660	106467
seven	182.0	186.0	2660	106467
that	186.0	188.0	2660	106467
was	188.0	189.0	2660	106467
worth	189.0	192.0	2660	106467
and	192.0	195.0	2660	106467
he	195.0	197.0	2660	106467
waved	197.0	251.0	2660	106467
I'm	251.0	258.0	2660	106467
very	258.0	261.0	2660	106467
glad	261.0	266.0	2660	106467
know	0.0	0.0	2661	17957
Justin	0.0	6.0	2661	17957
Bieber	6.0	9.0	2661	17957
can	9.0	13.0	2661	17957
suddenly	13.0	18.0	2661	17957
moonwalk	18.0	27.0	2661	17957
right	27.0	30.0	2661	17957
behind	30.0	34.0	2661	17957
me	34.0	100.0	2661	17957
not	100.0	103.0	2661	17957
going	103.0	106.0	2661	17957
to	106.0	108.0	2661	17957
happen	108.0	109.0	2661	17957
or	109.0	135.0	2661	17957
like	135.0	138.0	2661	17957
Hugh	138.0	141.0	2661	17957
Jackman	141.0	148.0	2661	17957
could	148.0	150.0	2661	17957
be	150.0	153.0	2661	17957
sitting	153.0	156.0	2661	17957
next	156.0	157.0	2661	17957
to	157.0	162.0	2661	17957
you	162.0	162.0	2661	17957
in	162.0	165.0	2661	17957
Disguise	165.0	169.0	2661	17957
and	169.0	172.0	2661	17957
you	172.0	174.0	2661	17957
know	174.0	175.0	2661	17957
it	175.0	175.0	2661	17957
all	175.0	177.0	2661	17957
the	177.0	178.0	2661	17957
time	178.0	180.0	2661	17957
because	180.0	201.0	2661	17957
is	0.0	1.0	2663	108940
that	1.0	6.0	2663	108940
is	6.0	7.0	2663	108940
like	7.0	13.0	2663	108940
that's	13.0	33.0	2663	108940
that's	33.0	52.0	2663	108940
like	52.0	73.0	2663	108940
say	73.0	79.0	2663	108940
that	79.0	85.0	2663	108940
times	85.0	93.0	2663	108940
a	93.0	94.0	2663	108940
gazillion	94.0	103.0	2663	108940
that's	103.0	112.0	2663	108940
a	112.0	118.0	2663	108940
lot	118.0	124.0	2663	108940
to	124.0	127.0	2663	108940
put	127.0	129.0	2663	108940
in	129.0	130.0	2663	108940
perspective	130.0	132.0	2663	108940
the	132.0	147.0	2663	108940
website	147.0	154.0	2663	108940
that	154.0	156.0	2663	108940
I	156.0	157.0	2663	108940
created	157.0	163.0	2663	108940
called	163.0	166.0	2663	108940
cats	166.0	172.0	2663	108940
opening	172.0	177.0	2663	108940
pickle	177.0	181.0	2663	108940
jars.	181.0	189.0	2663	108940
Com	189.0	213.0	2663	108940
anyone	0.0	10.0	2664	19596
here	10.0	21.0	2664	19596
enter	0.0	12.0	2665	110914
my	12.0	15.0	2665	110914
new	15.0	20.0	2665	110914
viewers	20.0	26.0	2665	110914
in	26.0	29.0	2665	110914
China	29.0	33.0	2665	110914
happy	33.0	41.0	2665	110914
hump	41.0	44.0	2665	110914
day	44.0	45.0	2665	110914
in	45.0	51.0	2665	110914
you'll	0.0	0.0	2666	22974
never	0.0	4.0	2666	22974
have	4.0	9.0	2666	22974
to	9.0	10.0	2666	22974
spell	10.0	16.0	2666	22974
again	16.0	45.0	2666	22974
especially	45.0	52.0	2666	22974
when	52.0	57.0	2666	22974
she's	57.0	58.0	2666	22974
going	58.0	60.0	2666	22974
to	60.0	61.0	2666	22974
get	61.0	63.0	2666	22974
rid	63.0	67.0	2666	22974
of	67.0	67.0	2666	22974
language	67.0	73.0	2666	22974
altogether	73.0	78.0	2666	22974
just	78.0	97.0	2666	22974
everybody	0.0	10.0	2667	24865
who	10.0	11.0	2667	24865
works	11.0	16.0	2667	24865
here	16.0	24.0	2667	24865
it	0.0	4.0	2668	18203
takes	4.0	8.0	2668	18203
too	8.0	10.0	2668	18203
long	10.0	11.0	2668	18203
to	11.0	16.0	2668	18203
open	16.0	24.0	2668	18203
and	0.0	12.0	2669	108767
I've	12.0	13.0	2669	108767
done	13.0	15.0	2669	108767
this	15.0	16.0	2669	108767
for	16.0	19.0	2669	108767
years	19.0	22.0	2669	108767
whenever	22.0	27.0	2669	108767
I	27.0	31.0	2669	108767
have	31.0	34.0	2669	108767
a	34.0	36.0	2669	108767
random	36.0	40.0	2669	108767
thought	40.0	45.0	2669	108767
I	45.0	52.0	2669	108767
write	52.0	57.0	2669	108767
it	57.0	58.0	2669	108767
down	58.0	60.0	2669	108767
or	60.0	63.0	2669	108767
write	63.0	67.0	2669	108767
it	67.0	69.0	2669	108767
on	69.0	69.0	2669	108767
the	69.0	70.0	2669	108767
card	70.0	78.0	2669	108767
and	78.0	85.0	2669	108767
I	85.0	87.0	2669	108767
drop	87.0	90.0	2669	108767
that	90.0	93.0	2669	108767
card	93.0	99.0	2669	108767
in	99.0	100.0	2669	108767
a	100.0	102.0	2669	108767
special	102.0	108.0	2669	108767
box	108.0	108.0	2669	108767
and	108.0	126.0	2669	108767
and	126.0	138.0	2669	108767
then	138.0	139.0	2669	108767
sometimes	139.0	154.0	2669	108767
we'll	154.0	157.0	2669	108767
look	157.0	159.0	2669	108767
at	159.0	162.0	2669	108767
him	162.0	163.0	2669	108767
and	163.0	165.0	2669	108767
I'll	165.0	166.0	2669	108767
go	166.0	175.0	2669	108767
summer	0.0	14.0	2670	16847
was	14.0	20.0	2670	16847
we	20.0	26.0	2670	16847
were	26.0	29.0	2670	16847
invited	29.0	38.0	2670	16847
to	38.0	39.0	2670	16847
fortunate	39.0	53.0	2670	16847
were	53.0	56.0	2670	16847
invited	56.0	63.0	2670	16847
to	63.0	63.0	2670	16847
the	63.0	71.0	2670	16847
White	71.0	74.0	2670	16847
House	74.0	78.0	2670	16847
for	78.0	83.0	2670	16847
the	83.0	83.0	2670	16847
president's	83.0	92.0	2670	16847
birthday	92.0	93.0	2670	16847
party	93.0	104.0	2670	16847
so	104.0	113.0	2670	16847
we	113.0	123.0	2670	16847
went	123.0	126.0	2670	16847
to	126.0	131.0	2670	16847
no	131.0	132.0	2670	16847
big	132.0	135.0	2670	16847
deal	135.0	138.0	2670	16847
but	138.0	141.0	2670	16847
I	141.0	144.0	2670	16847
mean	144.0	169.0	2670	16847
no	0.0	4.0	2671	17143
I	4.0	6.0	2671	17143
think	6.0	9.0	2671	17143
a	9.0	10.0	2671	17143
centimeter	10.0	18.0	2671	17143
is	18.0	19.0	2671	17143
like	19.0	34.0	2671	17143
a	34.0	36.0	2671	17143
tin	36.0	39.0	2671	17143
or	39.0	42.0	2671	17143
something	42.0	46.0	2671	17143
like	46.0	48.0	2671	17143
that	48.0	48.0	2671	17143
but	48.0	51.0	2671	17143
the	51.0	54.0	2671	17143
average	54.0	57.0	2671	17143
is	57.0	64.0	2671	17143
about	64.0	67.0	2671	17143
10	67.0	73.0	2671	17143
to	73.0	75.0	2671	17143
15	75.0	78.0	2671	17143
but	78.0	123.0	2671	17143
there	123.0	126.0	2671	17143
anyway	126.0	136.0	2671	17143
or	0.0	1.0	2672	110565
she	1.0	4.0	2672	110565
was	4.0	5.0	2672	110565
doing	5.0	8.0	2672	110565
that	8.0	10.0	2672	110565
Robert	10.0	14.0	2672	110565
De	14.0	16.0	2672	110565
Niro	16.0	17.0	2672	110565
impression	17.0	26.0	2672	110565
that	26.0	26.0	2672	110565
she	26.0	29.0	2672	110565
always	29.0	32.0	2672	110565
does	32.0	68.0	2672	110565
so	68.0	74.0	2672	110565
and	74.0	83.0	2672	110565
I	83.0	85.0	2672	110565
tried	85.0	91.0	2672	110565
to	91.0	91.0	2672	110565
warn	91.0	95.0	2672	110565
her	95.0	97.0	2672	110565
I	97.0	100.0	2672	110565
said	100.0	104.0	2672	110565
do	104.0	107.0	2672	110565
not	107.0	109.0	2672	110565
order	109.0	115.0	2672	110565
the	115.0	118.0	2672	110565
ball	118.0	121.0	2672	110565
Sonic	121.0	124.0	2672	110565
vinegar	124.0	131.0	2672	110565
that's	131.0	134.0	2672	110565
why	134.0	137.0	2672	110565
I	137.0	141.0	2672	110565
wonderful	0.0	9.0	2673	106981
company	9.0	12.0	2673	106981
they	12.0	17.0	2673	106981
make	17.0	20.0	2673	106981
beautiful	20.0	24.0	2673	106981
clothing	24.0	33.0	2673	106981
and	33.0	40.0	2673	106981
is	0.0	1.0	2674	22553
really	1.0	5.0	2674	22553
not	5.0	8.0	2674	22553
going	8.0	10.0	2674	22553
to	10.0	11.0	2674	22553
be	11.0	13.0	2674	22553
easy	13.0	14.0	2674	22553
for	14.0	17.0	2674	22553
me	17.0	19.0	2674	22553
I	19.0	22.0	2674	22553
left	22.0	29.0	2674	22553
were	0.0	1.0	2675	25395
found	1.0	7.0	2675	25395
but	7.0	18.0	2675	25395
myself	0.0	1.0	2676	16819
I	1.0	4.0	2676	16819
deleted	4.0	10.0	2676	16819
my	10.0	12.0	2676	16819
personal	12.0	18.0	2676	16819
page	18.0	22.0	2676	16819
after	22.0	27.0	2676	16819
after	27.0	45.0	2676	16819
I	45.0	46.0	2676	16819
kept	46.0	49.0	2676	16819
getting	49.0	51.0	2676	16819
racing	51.0	58.0	2676	16819
messages	58.0	64.0	2676	16819
from	64.0	67.0	2676	16819
Martha	67.0	72.0	2676	16819
Stewart	72.0	78.0	2676	16819
she	78.0	81.0	2676	16819
is	81.0	100.0	2676	16819
but	100.0	109.0	2676	16819
people	0.0	4.0	2677	20748
who	4.0	10.0	2677	20748
run	10.0	13.0	2677	20748
talent	13.0	19.0	2677	20748
shows	19.0	23.0	2677	20748
that	23.0	25.0	2677	20748
you	25.0	28.0	2677	20748
don't	28.0	31.0	2677	20748
have	31.0	34.0	2677	20748
to	34.0	35.0	2677	20748
say	35.0	38.0	2677	20748
yes	38.0	41.0	2677	20748
to	41.0	43.0	2677	20748
everyone	43.0	74.0	2677	20748
not	74.0	80.0	2677	20748
everybody	80.0	88.0	2677	20748
needs	88.0	91.0	2677	20748
to	91.0	91.0	2677	20748
be	91.0	92.0	2677	20748
in	92.0	94.0	2677	20748
the	94.0	95.0	2677	20748
talent	95.0	97.0	2677	20748
show	97.0	100.0	2677	20748
that	100.0	106.0	2677	20748
video	106.0	112.0	2677	20748
has	112.0	119.0	2677	20748
6	119.0	124.0	2677	20748
million	124.0	130.0	2677	20748
views	130.0	136.0	2677	20748
I've	136.0	154.0	2677	20748
said	154.0	158.0	2677	20748
it	158.0	160.0	2677	20748
before	160.0	160.0	2677	20748
and	160.0	164.0	2677	20748
I'll	164.0	166.0	2677	20748
say	166.0	169.0	2677	20748
it	169.0	170.0	2677	20748
again	170.0	172.0	2677	20748
I	172.0	175.0	2677	20748
am	175.0	176.0	2677	20748
working	176.0	181.0	2677	20748
too	181.0	184.0	2677	20748
damn	184.0	188.0	2677	20748
hard	188.0	227.0	2677	20748
that	227.0	233.0	2677	20748
video	233.0	236.0	2677	20748
was	236.0	239.0	2677	20748
from	239.0	242.0	2677	20748
earlier	242.0	244.0	2677	20748
this	244.0	251.0	2677	20748
year	251.0	256.0	2677	20748
I	0.0	5.0	2678	21990
know	5.0	6.0	2678	21990
it's	6.0	9.0	2678	21990
important	9.0	17.0	2678	21990
changing	0.0	1.0	2679	18716
the	1.0	1.0	2679	18716
whole	1.0	4.0	2679	18716
curb	4.0	10.0	2679	18716
so	10.0	20.0	2679	18716
I'm	20.0	23.0	2679	18716
wondering	23.0	28.0	2679	18716
to	28.0	49.0	2679	18716
myself	49.0	56.0	2679	18716
in	56.0	62.0	2679	18716
and	62.0	65.0	2679	18716
you're	65.0	73.0	2679	18716
wondering	73.0	76.0	2679	18716
how	76.0	82.0	2679	18716
can	82.0	85.0	2679	18716
I	85.0	86.0	2679	18716
help	86.0	89.0	2679	18716
the	89.0	92.0	2679	18716
country	92.0	98.0	2679	18716
and	98.0	103.0	2679	18716
so	103.0	106.0	2679	18716
first	106.0	116.0	2679	18716
I'll	116.0	118.0	2679	18716
need	118.0	125.0	2679	18716
you	0.0	42.0	2680	19719
know	42.0	44.0	2680	19719
what	44.0	47.0	2680	19719
I	47.0	48.0	2680	19719
say	48.0	50.0	2680	19719
to	50.0	53.0	2680	19719
that	53.0	53.0	2680	19719
Mountain	53.0	62.0	2680	19719
Dew	62.0	67.0	2680	19719
I	0.0	1.0	2681	23250
rear-ended	1.0	5.0	2681	23250
six	5.0	13.0	2681	23250
cars	13.0	60.0	2681	23250
and	0.0	1.0	2682	19583
people	1.0	7.0	2682	19583
didn't	7.0	12.0	2682	19583
know	12.0	13.0	2682	19583
this	13.0	17.0	2682	19583
this	0.0	10.0	2683	18220
morning	10.0	13.0	2683	18220
I	13.0	19.0	2683	18220
was	19.0	20.0	2683	18220
putting	20.0	26.0	2683	18220
gas	26.0	28.0	2683	18220
in	28.0	32.0	2683	18220
my	32.0	34.0	2683	18220
tank	34.0	38.0	2683	18220
and	38.0	43.0	2683	18220
it	43.0	46.0	2683	18220
stopped	46.0	50.0	2683	18220
at	50.0	52.0	2683	18220
$29.98	52.0	80.0	2683	18220
which	80.0	89.0	2683	18220
I	89.0	91.0	2683	18220
don't	91.0	92.0	2683	18220
like	92.0	95.0	2683	18220
I	95.0	100.0	2683	18220
like	100.0	103.0	2683	18220
it	103.0	104.0	2683	18220
to	104.0	106.0	2683	18220
be	106.0	106.0	2683	18220
the	106.0	109.0	2683	18220
even	109.0	113.0	2683	18220
number	113.0	116.0	2683	18220
I	116.0	116.0	2683	18220
think	116.0	119.0	2683	18220
we	119.0	121.0	2683	18220
all	121.0	124.0	2683	18220
do	124.0	125.0	2683	18220
that	125.0	127.0	2683	18220
so	127.0	136.0	2683	18220
I	136.0	137.0	2683	18220
gave	137.0	140.0	2683	18220
it	140.0	142.0	2683	18220
that	142.0	143.0	2683	18220
one	143.0	148.0	2683	18220
little	148.0	149.0	2683	18220
squeeze	149.0	154.0	2683	18220
that	154.0	157.0	2683	18220
jumped	157.0	163.0	2683	18220
a	163.0	163.0	2683	18220
$70	163.0	244.0	2683	18220
applause	0.0	1.0	2684	20200
like	1.0	4.0	2684	20200
if	4.0	7.0	2684	20200
something	7.0	10.0	2684	20200
like	10.0	17.0	2684	20200
August	0.0	2.0	2685	21083
7th	2.0	10.0	2685	21083
average	10.0	13.0	2685	21083
12	13.0	19.0	2685	21083
days	19.0	20.0	2685	21083
of	20.0	30.0	2685	21083
it	0.0	14.0	2686	110295
has	14.0	20.0	2686	110295
a	20.0	22.0	2686	110295
fork	22.0	28.0	2686	110295
and	28.0	31.0	2686	110295
a	31.0	32.0	2686	110295
knife	32.0	32.0	2686	110295
in	32.0	38.0	2686	110295
it	38.0	40.0	2686	110295
I	40.0	56.0	2686	110295
ordered	56.0	61.0	2686	110295
soup	61.0	124.0	2686	110295
so	124.0	130.0	2686	110295
trying	130.0	133.0	2686	110295
to	133.0	134.0	2686	110295
balance	134.0	140.0	2686	110295
soup	140.0	148.0	2686	110295
on	148.0	151.0	2686	110295
that	151.0	154.0	2686	110295
knife	154.0	181.0	2686	110295
you	0.0	1.0	2687	23680
like	1.0	4.0	2687	23680
your	4.0	7.0	2687	23680
shoelaces	7.0	13.0	2687	23680
starting	13.0	25.0	2687	23680
out	25.0	31.0	2687	23680
calls	0.0	2.0	2688	25193
and	2.0	3.0	2688	25193
travel	3.0	9.0	2688	25193
arrangements	9.0	18.0	2688	25193
furious	0.0	8.0	2689	19170
I	8.0	10.0	2689	19170
smile	10.0	16.0	2689	19170
and	16.0	17.0	2689	19170
wave	17.0	26.0	2689	19170
that's	0.0	8.0	2690	112888
when	8.0	10.0	2690	112888
they	10.0	11.0	2690	112888
they	11.0	14.0	2690	112888
get	14.0	22.0	2690	112888
the	22.0	26.0	2690	112888
order	26.0	31.0	2690	112888
one	31.0	34.0	2690	112888
coffee	34.0	40.0	2690	112888
and	40.0	43.0	2690	112888
then	43.0	44.0	2690	112888
they	44.0	47.0	2690	112888
sit	47.0	52.0	2690	112888
there	52.0	53.0	2690	112888
and	53.0	72.0	2690	112888
just	0.0	1.0	2691	108250
you're	1.0	2.0	2691	108250
holding	2.0	7.0	2691	108250
them	7.0	8.0	2691	108250
up	8.0	8.0	2691	108250
by	8.0	11.0	2691	108250
the	11.0	13.0	2691	108250
corners	13.0	19.0	2691	108250
of	19.0	20.0	2691	108250
their	20.0	20.0	2691	108250
mouth	20.0	26.0	2691	108250
and	26.0	29.0	2691	108250
it	29.0	38.0	2691	108250
appears	38.0	44.0	2691	108250
that	44.0	44.0	2691	108250
they're	44.0	49.0	2691	108250
smiling	49.0	53.0	2691	108250
in	53.0	59.0	2691	108250
12	59.0	65.0	2691	108250
years	65.0	68.0	2691	108250
I've	68.0	71.0	2691	108250
done	71.0	71.0	2691	108250
the	71.0	74.0	2691	108250
show	74.0	77.0	2691	108250
I	77.0	79.0	2691	108250
had	79.0	82.0	2691	108250
my	82.0	83.0	2691	108250
wife	83.0	88.0	2691	108250
on	88.0	92.0	2691	108250
I've	92.0	94.0	2691	108250
had	94.0	95.0	2691	108250
close	95.0	100.0	2691	108250
friends	100.0	106.0	2691	108250
on	106.0	109.0	2691	108250
only	109.0	118.0	2691	108250
one	118.0	122.0	2691	108250
person	122.0	130.0	2691	108250
who	130.0	140.0	2691	108250
has	140.0	146.0	2691	108250
needed	0.0	5.0	2692	25596
Sharpie	5.0	16.0	2692	25596
in	16.0	17.0	2692	25596
a	17.0	19.0	2692	25596
ball	19.0	23.0	2692	25596
of	23.0	25.0	2692	25596
yarn	25.0	26.0	2692	25596
and	26.0	32.0	2692	25596
a	32.0	34.0	2692	25596
Red	34.0	37.0	2692	25596
Bull	37.0	40.0	2692	25596
at	40.0	41.0	2692	25596
the	41.0	43.0	2692	25596
same	43.0	54.0	2692	25596
we're	0.0	30.0	2693	109686
now	30.0	33.0	2693	109686
living	33.0	36.0	2693	109686
literally	36.0	50.0	2693	109686
in	50.0	53.0	2693	109686
the	53.0	54.0	2693	109686
future	54.0	60.0	2693	109686
instead	60.0	65.0	2693	109686
of	65.0	68.0	2693	109686
going	68.0	72.0	2693	109686
to	72.0	74.0	2693	109686
the	74.0	75.0	2693	109686
bank	75.0	80.0	2693	109686
to	80.0	81.0	2693	109686
deposit	81.0	83.0	2693	109686
a	83.0	89.0	2693	109686
check	89.0	90.0	2693	109686
you	90.0	96.0	2693	109686
can	96.0	96.0	2693	109686
take	96.0	102.0	2693	109686
a	102.0	102.0	2693	109686
picture	102.0	107.0	2693	109686
of	107.0	111.0	2693	109686
your	111.0	113.0	2693	109686
check	113.0	116.0	2693	109686
on	116.0	129.0	2693	109686
your	129.0	131.0	2693	109686
phone	131.0	138.0	2693	109686
now	138.0	147.0	2693	109686
if	147.0	150.0	2693	109686
your	150.0	152.0	2693	109686
phone	152.0	153.0	2693	109686
could	153.0	156.0	2693	109686
only	156.0	158.0	2693	109686
give	158.0	161.0	2693	109686
you	161.0	162.0	2693	109686
a	162.0	162.0	2693	109686
lollipop	162.0	165.0	2693	109686
you	165.0	173.0	2693	109686
never	173.0	176.0	2693	109686
have	176.0	177.0	2693	109686
to	177.0	179.0	2693	109686
go	179.0	179.0	2693	109686
to	179.0	180.0	2693	109686
the	180.0	182.0	2693	109686
bank	182.0	185.0	2693	109686
after	185.0	188.0	2693	109686
I	188.0	189.0	2693	109686
guess	189.0	194.0	2693	109686
just	194.0	206.0	2693	109686
comes	206.0	216.0	2693	109686
out	216.0	267.0	2693	109686
there	0.0	3.0	2695	109212
with	3.0	6.0	2695	109212
her	6.0	7.0	2695	109212
head	7.0	10.0	2695	109212
there	10.0	13.0	2695	109212
in	13.0	19.0	2695	109212
about	19.0	22.0	2695	109212
an	22.0	24.0	2695	109212
hour	24.0	28.0	2695	109212
before	28.0	33.0	2695	109212
the	33.0	36.0	2695	109212
earthquake	36.0	42.0	2695	109212
Charlie	42.0	52.0	2695	109212
got	52.0	58.0	2695	109212
out	58.0	61.0	2695	109212
of	61.0	63.0	2695	109212
bed	63.0	64.0	2695	109212
packed	64.0	75.0	2695	109212
a	75.0	75.0	2695	109212
suitcase	75.0	78.0	2695	109212
and	78.0	82.0	2695	109212
called	82.0	88.0	2695	109212
Uber	88.0	124.0	2695	109212
how	0.0	19.0	2696	110729
many	19.0	22.0	2696	110729
of	22.0	24.0	2696	110729
you	24.0	25.0	2696	110729
have	25.0	31.0	2696	110729
heard	31.0	34.0	2696	110729
of	34.0	36.0	2696	110729
this	36.0	37.0	2696	110729
Laurel	37.0	45.0	2696	110729
and	45.0	48.0	2696	110729
yanny	48.0	54.0	2696	110729
thing	54.0	61.0	2696	110729
passwords	0.0	6.0	2697	23770
to	6.0	8.0	2697	23770
remember	8.0	8.0	2697	23770
it's	8.0	15.0	2697	23770
important	15.0	20.0	2697	23770
to	20.0	21.0	2697	23770
choose	21.0	23.0	2697	23770
them	23.0	27.0	2697	23770
wisely	27.0	32.0	2697	23770
and	32.0	39.0	2697	23770
there's	39.0	42.0	2697	23770
this	42.0	44.0	2697	23770
