Word	start_frame	end_frame	chunk	interval_id
together	95.0	98.0	1646	113874
present	98.0	107.0	1646	113874
elect	107.0	110.0	1646	113874
Donald	110.0	113.0	1646	113874
Trump	113.0	115.0	1646	113874
and	115.0	119.0	1646	113874
Mitt	119.0	122.0	1646	113874
Romney	122.0	127.0	1646	113874
dined	127.0	131.0	1646	113874
on	131.0	133.0	1646	113874
sauteed	133.0	143.0	1646	113874
frogs	143.0	151.0	1646	113874
legs	151.0	155.0	1646	113874
true	155.0	172.0	1646	113874
story	172.0	176.0	1646	113874
yeah	176.0	179.0	1646	113874
I	179.0	190.0	1646	113874
don't	190.0	190.0	1646	113874
know	190.0	191.0	1646	113874
about	191.0	193.0	1646	113874
you	193.0	196.0	1646	113874
but	196.0	197.0	1646	113874
eating	197.0	202.0	1646	113874
frogs	202.0	208.0	1646	113874
legs	208.0	209.0	1646	113874
with	209.0	212.0	1646	113874
Donald	212.0	217.0	1646	113874
Trump	217.0	221.0	1646	113874
sound	221.0	224.0	1646	113874
like	224.0	226.0	1646	113874
someone	226.0	230.0	1646	113874
lost	230.0	238.0	1646	113874
a	238.0	241.0	1646	113874
bet	241.0	245.0	1646	113874
that	245.0	274.0	1646	113874
that	0.0	58.0	1648	120011
you	58.0	61.0	1648	120011
from	61.0	66.0	1648	120011
getting	66.0	70.0	1648	120011
drunk	70.0	70.0	1648	120011
off	70.0	79.0	1648	120011
of	79.0	79.0	1648	120011
alcohol	79.0	85.0	1648	120011
this	85.0	93.0	1648	120011
is	93.0	94.0	1648	120011
true	94.0	97.0	1648	120011
it's	97.0	111.0	1648	120011
perfect	111.0	115.0	1648	120011
for	115.0	117.0	1648	120011
the	117.0	118.0	1648	120011
Drinker	118.0	123.0	1648	120011
who	123.0	124.0	1648	120011
wants	124.0	127.0	1648	120011
all	127.0	130.0	1648	120011
the	130.0	132.0	1648	120011
calories	132.0	138.0	1648	120011
of	138.0	142.0	1648	120011
alcohol	142.0	151.0	1648	120011
but	151.0	156.0	1648	120011
none	156.0	159.0	1648	120011
of	159.0	160.0	1648	120011
the	160.0	163.0	1648	120011
fun	163.0	179.0	1648	120011
it's	0.0	1.0	1652	119614
crazy	1.0	4.0	1652	119614
good	4.0	31.0	1652	119614
day	31.0	32.0	1652	119614
for	32.0	35.0	1652	119614
Mitt	35.0	38.0	1652	119614
Romney	38.0	43.0	1652	119614
yesterday	43.0	49.0	1652	119614
yesterday	49.0	53.0	1652	119614
Mitt	53.0	58.0	1652	119614
Romney	58.0	64.0	1652	119614
won	64.0	68.0	1652	119614
all	68.0	73.0	1652	119614
five	73.0	79.0	1652	119614
of	79.0	80.0	1652	119614
the	80.0	82.0	1652	119614
primaries	82.0	91.0	1652	119614
all	91.0	98.0	1652	119614
five	98.0	104.0	1652	119614
yeah	104.0	107.0	1652	119614
yeah	107.0	107.0	1652	119614
you	107.0	130.0	1652	119614
see	130.0	143.0	1652	119614
the	0.0	3.0	1653	115994
Mars	3.0	9.0	1653	115994
rover	9.0	13.0	1653	115994
broadcast	13.0	27.0	1653	115994
a	27.0	30.0	1653	115994
song	30.0	34.0	1653	115994
by	34.0	42.0	1653	115994
the	42.0	45.0	1653	115994
Black	45.0	46.0	1653	115994
Eyed	46.0	51.0	1653	115994
Peas	51.0	58.0	1653	115994
William	58.0	69.0	1653	115994
that's	69.0	87.0	1653	115994
true	87.0	93.0	1653	115994
that's	93.0	102.0	1653	115994
true	102.0	106.0	1653	115994
yeah	106.0	109.0	1653	115994
yeah	109.0	109.0	1653	115994
so	109.0	124.0	1653	115994
there	124.0	127.0	1653	115994
you	127.0	127.0	1653	115994
have	127.0	129.0	1653	115994
it	129.0	130.0	1653	115994
folks	130.0	136.0	1653	115994
Mars	136.0	144.0	1653	115994
really	144.0	148.0	1653	115994
is	148.0	154.0	1653	115994
uninhabitable	154.0	199.0	1653	115994
why	199.0	228.0	1653	115994
why	228.0	243.0	1653	115994
and	0.0	0.0	1656	113830
new	0.0	1.0	1656	113830
research	1.0	9.0	1656	113830
finds	9.0	15.0	1656	113830
that	15.0	15.0	1656	113830
Obama	15.0	24.0	1656	113830
supporters	24.0	31.0	1656	113830
tend	31.0	36.0	1656	113830
to	36.0	37.0	1656	113830
eat	37.0	40.0	1656	113830
at	40.0	42.0	1656	113830
Red	42.0	45.0	1656	113830
Lobster	45.0	78.0	1656	113830
I'm	78.0	84.0	1656	113830
not	84.0	85.0	1656	113830
making	85.0	88.0	1656	113830
this	88.0	91.0	1656	113830
up	91.0	93.0	1656	113830
I	93.0	96.0	1656	113830
wish	96.0	99.0	1656	113830
they	99.0	138.0	1656	113830
tell	138.0	139.0	1656	113830
you	139.0	141.0	1656	113830
to	141.0	142.0	1656	113830
Red	142.0	144.0	1656	113830
Lobster	144.0	148.0	1656	113830
while	148.0	151.0	1656	113830
Romney	151.0	157.0	1656	113830
supporters	157.0	165.0	1656	113830
10	165.0	168.0	1656	113830
to	168.0	169.0	1656	113830
eat	169.0	174.0	1656	113830
at	174.0	175.0	1656	113830
the	175.0	177.0	1656	113830
Olive	177.0	180.0	1656	113830
Garden	180.0	213.0	1656	113830
yeah	213.0	219.0	1656	113830
when	219.0	231.0	1656	113830
he	231.0	231.0	1656	113830
heard	231.0	237.0	1656	113830
is	237.0	238.0	1656	113830
Chris	238.0	243.0	1656	113830
Christie	243.0	247.0	1656	113830
endorsed	247.0	252.0	1656	113830
both	252.0	256.0	1656	113830
candidates	256.0	288.0	1656	113830
is	288.0	294.0	1656	113830
El	294.0	298.0	1656	113830
Debarge	298.0	306.0	1656	113830
fella	306.0	399.0	1656	113830
you	399.0	405.0	1656	113830
know	405.0	405.0	1656	113830
Larry	405.0	409.0	1656	113830
King	409.0	414.0	1656	113830
is	414.0	424.0	1656	113830
going	424.0	426.0	1656	113830
to	426.0	433.0	1656	113830
be	0.0	1.0	1657	117525
new	1.0	4.0	1657	117525
Republican	4.0	15.0	1657	117525
health-care	15.0	21.0	1657	117525
bill	21.0	27.0	1657	117525
is	27.0	28.0	1657	117525
out	28.0	33.0	1657	117525
and	33.0	45.0	1657	117525
the	45.0	46.0	1657	117525
bad	46.0	51.0	1657	117525
news	51.0	51.0	1657	117525
is	51.0	55.0	1657	117525
older	55.0	64.0	1657	117525
people	64.0	72.0	1657	117525
still	72.0	76.0	1657	117525
pay	76.0	81.0	1657	117525
more	81.0	87.0	1657	117525
than	87.0	88.0	1657	117525
younger	88.0	91.0	1657	117525
people	91.0	96.0	1657	117525
yeah	96.0	121.0	1657	117525
yeah	121.0	123.0	1657	117525
course	123.0	148.0	1657	117525
the	148.0	151.0	1657	117525
good	151.0	156.0	1657	117525
news	156.0	157.0	1657	117525
is	157.0	162.0	1657	117525
they	162.0	165.0	1657	117525
don't	165.0	166.0	1657	117525
pay	166.0	171.0	1657	117525
more	171.0	175.0	1657	117525
for	175.0	183.0	1657	117525
long	183.0	187.0	1657	117525
so	187.0	342.0	1657	117525
so	342.0	348.0	1657	117525
I	348.0	349.0	1657	117525
just	349.0	349.0	1657	117525
enjoyed	349.0	358.0	1657	117525
your	358.0	361.0	1657	117525
reaction	361.0	369.0	1657	117525
to	369.0	370.0	1657	117525
that	370.0	376.0	1657	117525
today	0.0	22.0	1658	116113
is	22.0	23.0	1658	116113
the	23.0	31.0	1658	116113
first	31.0	37.0	1658	116113
day	37.0	38.0	1658	116113
of	38.0	40.0	1658	116113
Black	40.0	46.0	1658	116113
History	46.0	50.0	1658	116113
Month	50.0	82.0	1658	116113
you	82.0	113.0	1658	116113
think	113.0	116.0	1658	116113
about	116.0	120.0	1658	116113
it	120.0	124.0	1658	116113
what	124.0	140.0	1658	116113
better	140.0	145.0	1658	116113
way	145.0	145.0	1658	116113
to	145.0	146.0	1658	116113
celebrate	146.0	151.0	1658	116113
Black	151.0	160.0	1658	116113
History	160.0	161.0	1658	116113
Month	161.0	170.0	1658	116113
been	170.0	173.0	1658	116113
with	173.0	176.0	1658	116113
a	176.0	176.0	1658	116113
caucus	176.0	182.0	1658	116113
in	182.0	190.0	1658	116113
Iowa	190.0	199.0	1658	116113
I	199.0	205.0	1658	116113
think	205.0	211.0	1658	116113
I	211.0	214.0	1658	116113
I	214.0	221.0	1658	116113
what	0.0	0.0	1659	118065
this	0.0	0.0	1659	118065
and	0.0	21.0	1659	118065
yeah	21.0	29.0	1659	118065
yeah	0.0	65.0	1662	116491
Mitt	65.0	70.0	1662	116491
Romney	70.0	76.0	1662	116491
has	76.0	80.0	1662	116491
accused	80.0	88.0	1662	116491
President	88.0	94.0	1662	116491
Obama	94.0	105.0	1662	116491
of	105.0	106.0	1662	116491
pandering	106.0	120.0	1662	116491
to	120.0	124.0	1662	116491
the	124.0	125.0	1662	116491
Latino	125.0	131.0	1662	116491
Community	131.0	136.0	1662	116491
he	136.0	154.0	1662	116491
just	154.0	157.0	1662	116491
said	157.0	158.0	1662	116491
that	158.0	160.0	1662	116491
yeah	160.0	165.0	1662	116491
the	165.0	176.0	1662	116491
White	176.0	180.0	1662	116491
House	180.0	182.0	1662	116491
said	182.0	185.0	1662	116491
the	185.0	187.0	1662	116491
president	187.0	191.0	1662	116491
is	191.0	196.0	1662	116491
unable	196.0	199.0	1662	116491
to	199.0	202.0	1662	116491
comment	202.0	206.0	1662	116491
because	206.0	210.0	1662	116491
he's	210.0	212.0	1662	116491
busy	212.0	215.0	1662	116491
watching	215.0	221.0	1662	116491
Telemundo	221.0	230.0	1662	116491
and	230.0	233.0	1662	116491
eating	233.0	238.0	1662	116491
chalupas	238.0	276.0	1662	116491
and	0.0	51.0	1664	119360
if	51.0	52.0	1664	119360
you	52.0	54.0	1664	119360
can't	54.0	58.0	1664	119360
calm	58.0	63.0	1664	119360
yourselves	63.0	66.0	1664	119360
we're	66.0	91.0	1664	119360
going	91.0	94.0	1664	119360
to	94.0	94.0	1664	119360
have	94.0	96.0	1664	119360
to	96.0	97.0	1664	119360
stop	97.0	102.0	1664	119360
at	102.0	103.0	1664	119360
now	103.0	105.0	1664	119360
and	105.0	108.0	1664	119360
now	108.0	109.0	1664	119360
a	109.0	148.0	1664	119360
little	148.0	151.0	1664	119360
fun	151.0	156.0	1664	119360
fact	156.0	159.0	1664	119360
Marco	159.0	166.0	1664	119360
Rubio's	166.0	174.0	1664	119360
wife	174.0	180.0	1664	119360
is	180.0	189.0	1664	119360
a	189.0	190.0	1664	119360
former	190.0	195.0	1664	119360
Miami	195.0	209.0	1664	119360
Rick	0.0	87.0	1666	116162
Perry	87.0	91.0	1666	116162
in	91.0	94.0	1666	116162
the	94.0	94.0	1666	116162
news	94.0	102.0	1666	116162
a	102.0	103.0	1666	116162
new	103.0	106.0	1666	116162
book	106.0	112.0	1666	116162
claims	112.0	126.0	1666	116162
that	126.0	127.0	1666	116162
the	127.0	130.0	1666	116162
Texas	130.0	136.0	1666	116162
Governor	136.0	141.0	1666	116162
Rick	141.0	144.0	1666	116162
Perry	144.0	145.0	1666	116162
did	145.0	151.0	1666	116162
not	151.0	156.0	1666	116162
win	156.0	162.0	1666	116162
the	162.0	169.0	1666	116162
Republican	169.0	172.0	1666	116162
primary	172.0	187.0	1666	116162
because	187.0	196.0	1666	116162
he	196.0	198.0	1666	116162
suffers	198.0	204.0	1666	116162
from	204.0	205.0	1666	116162
a	205.0	207.0	1666	116162
sleep	207.0	214.0	1666	116162
disorder	214.0	219.0	1666	116162
rumors	0.0	40.0	1667	119382
have	40.0	42.0	1667	119382
surfaced	42.0	49.0	1667	119382
that	49.0	49.0	1667	119382
Bruce	49.0	57.0	1667	119382
Willis	57.0	60.0	1667	119382
May	60.0	79.0	1667	119382
for	0.0	1.0	1668	119634
best	1.0	2.0	1668	119634
foreign	2.0	8.0	1668	119634
film	8.0	17.0	1668	119634
went	17.0	20.0	1668	119634
to	20.0	22.0	1668	119634
a	22.0	22.0	1668	119634
movie	22.0	23.0	1668	119634
from	23.0	30.0	1668	119634
Iran	30.0	40.0	1668	119634
yeah	40.0	56.0	1668	119634
unfortunately	56.0	71.0	1668	119634
as	71.0	80.0	1668	119634
soon	80.0	82.0	1668	119634
as	82.0	85.0	1668	119634
the	85.0	86.0	1668	119634
Oscar	86.0	95.0	1668	119634
statue	95.0	103.0	1668	119634
is	103.0	105.0	1668	119634
sent	105.0	107.0	1668	119634
back	107.0	112.0	1668	119634
to	112.0	113.0	1668	119634
around	113.0	116.0	1668	119634
it	116.0	125.0	1668	119634
will	125.0	127.0	1668	119634
be	127.0	130.0	1668	119634
stoned	130.0	135.0	1668	119634
to	135.0	136.0	1668	119634
death	136.0	137.0	1668	119634
for	137.0	142.0	1668	119634
being	142.0	142.0	1668	119634
naked	142.0	180.0	1668	119634
what	180.0	185.0	1668	119634
allowed	185.0	190.0	1668	119634
at	190.0	193.0	1668	119634
their	193.0	204.0	1668	119634
Denver	0.0	4.0	1669	118577
Airport	4.0	14.0	1669	118577
detained	14.0	38.0	1669	118577
after	38.0	49.0	1669	118577
she	49.0	53.0	1669	118577
stripped	53.0	62.0	1669	118577
naked	62.0	67.0	1669	118577
while	67.0	77.0	1669	118577
going	77.0	80.0	1669	118577
through	80.0	85.0	1669	118577
airport	85.0	89.0	1669	118577
security	89.0	122.0	1669	118577
yeah	122.0	128.0	1669	118577
he	128.0	139.0	1669	118577
woman's	139.0	143.0	1669	118577
either	143.0	146.0	1669	118577
crazy	146.0	154.0	1669	118577
or	154.0	157.0	1669	118577
from	157.0	164.0	1669	118577
10	164.0	169.0	1669	118577
years	169.0	170.0	1669	118577
in	170.0	176.0	1669	118577
the	176.0	176.0	1669	118577
future	176.0	212.0	1669	118577
you	212.0	233.0	1669	118577
know	233.0	236.0	1669	118577
that's	236.0	244.0	1669	118577
over	244.0	248.0	1669	118577
headache	248.0	298.0	1669	118577
Eiffel	298.0	307.0	1669	118577
Tower	307.0	377.0	1669	118577
you	377.0	383.0	1669	118577
have	383.0	389.0	1669	118577
been	389.0	391.0	1669	118577
drinking	391.0	394.0	1669	118577
if	394.0	427.0	1669	118577
you	427.0	430.0	1669	118577
think	430.0	434.0	1669	118577
I'm	434.0	434.0	1669	118577
sexy	434.0	476.0	1669	118577
no	476.0	484.0	1669	118577
no	484.0	493.0	1669	118577
no	493.0	496.0	1669	118577
I'm	496.0	515.0	1669	118577
like	515.0	517.0	1669	118577
a	517.0	518.0	1669	118577
rented	518.0	524.0	1669	118577
lab	524.0	529.0	1669	118577
skeleton	529.0	533.0	1669	118577
don't	533.0	565.0	1669	118577
want	565.0	568.0	1669	118577
to	568.0	569.0	1669	118577
I	0.0	4.0	1672	117798
don't	4.0	7.0	1672	117798
know	7.0	9.0	1672	117798
who	9.0	10.0	1672	117798
here	10.0	15.0	1672	117798
has	15.0	16.0	1672	117798
a	16.0	18.0	1672	117798
Chrysler	18.0	24.0	1672	117798
anybody	24.0	28.0	1672	117798
have	28.0	30.0	1672	117798
a	30.0	30.0	1672	117798
Chrysler	30.0	34.0	1672	117798
wow	34.0	48.0	1672	117798
okay	48.0	90.0	1672	117798
this	0.0	25.0	1673	116683
isn't	25.0	28.0	1673	116683
the	28.0	30.0	1673	116683
same	30.0	31.0	1673	116683
be	31.0	36.0	1673	116683
Navy	36.0	40.0	1673	116683
SEAL	40.0	49.0	1673	116683
who	49.0	58.0	1673	116683
actually	58.0	61.0	1673	116683
killed	61.0	67.0	1673	116683
Osama	67.0	73.0	1673	116683
Bin	73.0	76.0	1673	116683
Laden	76.0	81.0	1673	116683
now	81.0	91.0	1673	116683
has	91.0	94.0	1673	116683
a	94.0	96.0	1673	116683
book	96.0	102.0	1673	116683
coming	102.0	103.0	1673	116683
out	103.0	124.0	1673	116683
yeah.	124.0	142.0	1673	116683
Here's	142.0	145.0	1673	116683
the	145.0	147.0	1673	116683
thing	147.0	151.0	1673	116683
it's	151.0	154.0	1673	116683
a	154.0	156.0	1673	116683
pop-up	156.0	162.0	1673	116683
book	162.0	188.0	1673	116683
how	0.0	66.0	1675	115098
do	66.0	68.0	1675	115098
I	68.0	68.0	1675	115098
go	68.0	96.0	1675	115098
Paul	96.0	104.0	1675	115098
wants	104.0	107.0	1675	115098
me	107.0	108.0	1675	115098
to	108.0	111.0	1675	115098
broker	111.0	116.0	1675	115098
Middle	116.0	120.0	1675	115098
East	120.0	123.0	1675	115098
peace	123.0	154.0	1675	115098
Donald	0.0	7.0	1676	117840
Trump	7.0	11.0	1676	117840
said	11.0	16.0	1676	117840
there	16.0	19.0	1676	117840
will	19.0	20.0	1676	117840
not	20.0	26.0	1676	117840
be	26.0	32.0	1676	117840
another	32.0	37.0	1676	117840
black	37.0	41.0	1676	117840
president	41.0	46.0	1676	117840
for	46.0	53.0	1676	117840
a	53.0	55.0	1676	117840
while	55.0	59.0	1676	117840
because	59.0	67.0	1676	117840
President	67.0	77.0	1676	117840
Obama	77.0	85.0	1676	117840
is	85.0	88.0	1676	117840
not	88.0	89.0	1676	117840
doing	89.0	95.0	1676	117840
a	95.0	97.0	1676	117840
good	97.0	97.0	1676	117840
job	97.0	119.0	1676	117840
yeah	119.0	125.0	1676	117840
yeah	125.0	127.0	1676	117840
of	127.0	149.0	1676	117840
course	149.0	149.0	1676	117840
by	149.0	155.0	1676	117840
that	155.0	155.0	1676	117840
standard	155.0	160.0	1676	117840
there	160.0	164.0	1676	117840
won't	164.0	166.0	1676	117840
be	166.0	167.0	1676	117840
another	167.0	170.0	1676	117840
white	170.0	175.0	1676	117840
president	175.0	181.0	1676	117840
for	181.0	184.0	1676	117840
at	184.0	185.0	1676	117840
least	185.0	188.0	1676	117840
a	188.0	191.0	1676	117840
hundred	191.0	193.0	1676	117840
years	193.0	258.0	1676	117840
it's	0.0	22.0	1679	119280
remove	22.0	28.0	1679	119280
that	28.0	31.0	1679	119280
joke	31.0	36.0	1679	119280
from	36.0	37.0	1679	119280
the	37.0	39.0	1679	119280
flight	39.0	43.0	1679	119280
over	43.0	70.0	1679	119280
the	70.0	73.0	1679	119280
weekend	73.0	79.0	1679	119280
musician	79.0	87.0	1679	119280
Kenny	87.0	91.0	1679	119280
G	91.0	96.0	1679	119280
was	96.0	108.0	1679	119280
on	108.0	109.0	1679	119280
a	109.0	111.0	1679	119280
Delta	111.0	115.0	1679	119280
flight	115.0	118.0	1679	119280
and	118.0	123.0	1679	119280
he	123.0	124.0	1679	119280
gave	124.0	129.0	1679	119280
a	129.0	129.0	1679	119280
brief	129.0	132.0	1679	119280
performance	132.0	145.0	1679	119280
or	145.0	193.0	1679	119280
nice	193.0	198.0	1679	119280
passengers	198.0	217.0	1679	119280
are	217.0	219.0	1679	119280
describing	219.0	225.0	1679	119280
the	225.0	226.0	1679	119280
performance	226.0	234.0	1679	119280
as	234.0	240.0	1679	119280
not	240.0	244.0	1679	119280
brief	244.0	250.0	1679	119280
enough	250.0	274.0	1679	119280
interventionist	274.0	318.0	1679	119280
Snooki	0.0	63.0	1681	117232
man	63.0	67.0	1681	117232
we	67.0	69.0	1681	117232
got	69.0	70.0	1681	117232
to	70.0	70.0	1681	117232
talk	70.0	73.0	1681	117232
about	73.0	73.0	1681	117232
something	73.0	96.0	1681	117232
Mitt	96.0	135.0	1681	117232
Romney	135.0	139.0	1681	117232
won	139.0	142.0	1681	117232
a	142.0	144.0	1681	117232
squeaker	144.0	151.0	1681	117232
in	151.0	156.0	1681	117232
Michigan	156.0	163.0	1681	117232
last	163.0	165.0	1681	117232
night	165.0	169.0	1681	117232
and	169.0	181.0	1681	117232
that	181.0	183.0	1681	117232
today	183.0	186.0	1681	117232
in	186.0	189.0	1681	117232
a	189.0	189.0	1681	117232
suburb	189.0	193.0	1681	117232
of	193.0	196.0	1681	117232
Detroit	196.0	199.0	1681	117232
Mitt	199.0	205.0	1681	117232
Romney	205.0	211.0	1681	117232
asked	211.0	216.0	1681	117232
supporters	216.0	219.0	1681	117232
to	219.0	228.0	1681	117232
donate	228.0	232.0	1681	117232
money	232.0	237.0	1681	117232
to	237.0	244.0	1681	117232
his	244.0	246.0	1681	117232
campaign	246.0	255.0	1681	117232
course	255.0	282.0	1681	117232
than	282.0	285.0	1681	117232
the	285.0	286.0	1681	117232
people	286.0	292.0	1681	117232
pointed	292.0	298.0	1681	117232
out	298.0	300.0	1681	117232
that	300.0	301.0	1681	117232
they	301.0	303.0	1681	117232
live	303.0	306.0	1681	117232
in	306.0	307.0	1681	117232
Detroit	307.0	309.0	1681	117232
and	309.0	318.0	1681	117232
he's	318.0	324.0	1681	117232
Mitt	324.0	328.0	1681	117232
Romney	328.0	358.0	1681	117232
freeze	0.0	18.0	1682	116293
dried	18.0	22.0	1682	116293
Mouse.	22.0	28.0	1682	116293
Yeah	28.0	31.0	1682	116293
when	31.0	46.0	1682	116293
asked	46.0	49.0	1682	116293
about	49.0	49.0	1682	116293
the	49.0	54.0	1682	116293
astronaut	54.0	60.0	1682	116293
said	60.0	63.0	1682	116293
wait	63.0	66.0	1682	116293
a	66.0	66.0	1682	116293
minute	66.0	70.0	1682	116293
so	70.0	76.0	1682	116293
that	76.0	76.0	1682	116293
wasn't	76.0	85.0	1682	116293
ice	85.0	90.0	1682	116293
cream	90.0	296.0	1682	116293
Santorum	0.0	4.0	1683	114111
has	4.0	9.0	1683	114111
now	9.0	10.0	1683	114111
said	10.0	16.0	1683	114111
that	16.0	18.0	1683	114111
if	18.0	21.0	1683	114111
elected	21.0	27.0	1683	114111
president	27.0	36.0	1683	114111
he	36.0	39.0	1683	114111
would	39.0	40.0	1683	114111
ban	40.0	49.0	1683	114111
hardcore	49.0	66.0	1683	114111
pornography	66.0	144.0	1683	114111
Ronnie	144.0	163.0	1683	114111
just	163.0	166.0	1683	114111
changed	166.0	172.0	1683	114111
his	172.0	175.0	1683	114111
slogan	175.0	180.0	1683	114111
to	180.0	184.0	1683	114111
Mitt	184.0	190.0	1683	114111
Romney	190.0	196.0	1683	114111
because	196.0	205.0	1683	114111
Santorum	205.0	219.0	1683	114111
would	219.0	222.0	1683	114111
ban	222.0	229.0	1683	114111
hardcore	229.0	240.0	1683	114111
pornography	240.0	383.0	1683	114111
I	0.0	28.0	1685	117862
just	28.0	31.0	1685	117862
want	31.0	32.0	1685	117862
to	32.0	34.0	1685	117862
sing	34.0	37.0	1685	117862
a	37.0	38.0	1685	117862
new	38.0	40.0	1685	117862
study	40.0	46.0	1685	117862
came	46.0	49.0	1685	117862
out	49.0	53.0	1685	117862
as	53.0	58.0	1685	117862
study	58.0	62.0	1685	117862
of	62.0	64.0	1685	117862
chain	64.0	70.0	1685	117862
restaurants	70.0	71.0	1685	117862
and	71.0	89.0	1685	117862
it	89.0	91.0	1685	117862
found	91.0	94.0	1685	117862
that	94.0	98.0	1685	117862
the	98.0	101.0	1685	117862
Cheesecake	101.0	112.0	1685	117862
Factory	112.0	133.0	1685	117862
you	0.0	79.0	1687	118938
Google	0.0	39.0	1690	117097
El	0.0	22.0	1694	118809
Chapo	22.0	28.0	1694	118809
in	28.0	30.0	1694	118809
the	30.0	31.0	1694	118809
news	31.0	34.0	1694	118809
El	34.0	36.0	1694	118809
Chapo	36.0	43.0	1694	118809
has	43.0	49.0	1694	118809
been	49.0	54.0	1694	118809
complaining	54.0	60.0	1694	118809
about	60.0	66.0	1694	118809
conditions	66.0	81.0	1694	118809
in	81.0	85.0	1694	118809
his	85.0	87.0	1694	118809
Manhattan	87.0	96.0	1694	118809
jail	96.0	99.0	1694	118809
cell	99.0	127.0	1694	118809
yeah	127.0	133.0	1694	118809
probably	133.0	136.0	1694	118809
because	136.0	144.0	1694	118809
it's	144.0	145.0	1694	118809
Manhattan	145.0	153.0	1694	118809
El	153.0	161.0	1694	118809
in	0.0	10.0	1696	114114
a	10.0	11.0	1696	114114
new	11.0	13.0	1696	114114
interview	13.0	16.0	1696	114114
President	16.0	28.0	1696	114114
Trump	28.0	32.0	1696	114114
revealed	32.0	41.0	1696	114114
that	41.0	41.0	1696	114114
he	41.0	46.0	1696	114114
Tweets	46.0	53.0	1696	114114
in	53.0	58.0	1696	114114
bed	58.0	82.0	1696	114114
yeah	82.0	88.0	1696	114114
when	88.0	103.0	1696	114114
asked	103.0	106.0	1696	114114
if	106.0	106.0	1696	114114
this	106.0	109.0	1696	114114
is	109.0	112.0	1696	114114
when	112.0	119.0	1696	114114
the	0.0	4.0	1697	117737
woman	4.0	12.0	1697	117737
recoils	12.0	21.0	1697	117737
in	21.0	24.0	1697	117737
horror	24.0	31.0	1697	117737
and	31.0	55.0	1697	117737
the	55.0	57.0	1697	117737
guy	57.0	64.0	1697	117737
back	0.0	1.0	1698	116146
more	1.0	2.0	1698	116146
users	2.0	16.0	1698	116146
Myspace	16.0	27.0	1698	116146
unveiled	27.0	42.0	1698	116146
the	42.0	43.0	1698	116146
redesign	43.0	53.0	1698	116146
fourth	53.0	57.0	1698	116146
website	57.0	68.0	1698	116146
the	0.0	0.0	1699	113943
developers	0.0	9.0	1699	113943
say	9.0	12.0	1699	113943
they	12.0	13.0	1699	113943
will	13.0	21.0	1699	113943
a	0.0	3.0	1700	118502
man	3.0	8.0	1700	118502
wearing	8.0	12.0	1700	118502
make	12.0	21.0	1700	118502
America	21.0	21.0	1700	118502
great	21.0	33.0	1700	118502
again	33.0	33.0	1700	118502
hat	33.0	44.0	1700	118502
Cause	44.0	57.0	1700	118502
A	57.0	59.0	1700	118502
disruption	59.0	62.0	1700	118502
and	62.0	71.0	1700	118502
was	71.0	74.0	1700	118502
removed	74.0	78.0	1700	118502
from	78.0	83.0	1700	118502
an	83.0	84.0	1700	118502
international	84.0	96.0	1700	118502
flight	96.0	120.0	1700	118502
yeah	120.0	126.0	1700	118502
that's	126.0	143.0	1700	118502
the	143.0	144.0	1700	118502
first	144.0	149.0	1700	118502
time	149.0	152.0	1700	118502
a	152.0	155.0	1700	118502
sitting	155.0	159.0	1700	118502
president	159.0	162.0	1700	118502
has	162.0	168.0	1700	118502
been	168.0	171.0	1700	118502
kicked	171.0	176.0	1700	118502
off	176.0	177.0	1700	118502
Air	177.0	180.0	1700	118502
Force	180.0	185.0	1700	118502
One	185.0	234.0	1700	118502
first	234.0	242.0	1700	118502
time	242.0	298.0	1700	118502
you	0.0	4.0	1701	113796
prefer	4.0	8.0	1701	113796
laughter	8.0	16.0	1701	113796
but	16.0	17.0	1701	113796
every	17.0	20.0	1701	113796
now	20.0	22.0	1701	113796
and	22.0	25.0	1701	113796
then	25.0	25.0	1701	113796
we	25.0	28.0	1701	113796
like	28.0	29.0	1701	113796
Oxfam	29.0	83.0	1701	113796
is	83.0	94.0	1701	113796
renting	94.0	101.0	1701	113796
out	101.0	106.0	1701	113796
President	106.0	113.0	1701	113796
Trump's	113.0	116.0	1701	113796
childhood	116.0	124.0	1701	113796
home	124.0	130.0	1701	113796
to	130.0	137.0	1701	113796
refugees	137.0	233.0	1701	113796
it's	233.0	238.0	1701	113796
pretty	238.0	241.0	1701	113796
cool	241.0	244.0	1701	113796
they've	244.0	247.0	1701	113796
already	247.0	248.0	1701	113796
rented	248.0	254.0	1701	113796
out	254.0	257.0	1701	113796
a	257.0	257.0	1701	113796
room	257.0	262.0	1701	113796
to	262.0	263.0	1701	113796
a	263.0	265.0	1701	113796
refugee	265.0	274.0	1701	113796
On	274.0	275.0	1701	113796
The	275.0	277.0	1701	113796
Run	277.0	280.0	1701	113796
name	280.0	283.0	1701	113796
Melania	283.0	325.0	1701	113796
Suffolk	325.0	423.0	1701	113796
misunderstood	0.0	22.0	1702	113791
today	0.0	86.0	1703	114917
is	86.0	90.0	1703	114917
the	90.0	92.0	1703	114917
first	92.0	95.0	1703	114917
day	95.0	99.0	1703	114917
of	99.0	102.0	1703	114917
Black	102.0	108.0	1703	114917
History	108.0	113.0	1703	114917
Month	113.0	124.0	1703	114917
was	0.0	55.0	1705	116762
the	55.0	57.0	1705	116762
